자재명,단위,현재단가,공시일자,자재분류,품목분류,부가세여부,시황성자재
"전기용경동연선, HS 16㎟",m,2185.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",전기용경동연선,부가가치세별도,False
"강제전선관용부품, 위샤캡, 42C",개,4913.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",강재전선관용부품,부가가치세별도,False
"레이스웨이, Cover, 40×40mm",m,881.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",레이스웨이부속품,부가가치세별도,False
"레이스웨이, Box connector, 70×40mm",개,927.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",레이스웨이부속품,부가가치세별도,False
"레이스웨이, A형 Hanger, 110×50mm",개,796.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",레이스웨이부속품,부가가치세별도,False
"레이스웨이, A형 Hanger, 40×40mm",개,432.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",레이스웨이부속품,부가가치세별도,False
"레이스웨이, 수평Elbow, 70×40mm",개,2100.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",레이스웨이부속품,부가가치세별도,False
"레이스웨이, Cover, 110×50mm",m,1819.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",레이스웨이부속품,부가가치세별도,False
"레이스웨이, Cover, 70×40mm",m,1267.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",레이스웨이부속품,부가가치세별도,False
"레이스웨이, Body, 70×40mm",m,3200.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",레이스웨이,부가가치세별도,False
"전기용경동연선, HS 2.5㎟",m,337.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",전기용경동연선,부가가치세별도,False
"레이스웨이, Joint box, 70×40mm",개,1400.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",레이스웨이부속품,부가가치세별도,False
"레이스웨이, C형 Hanger, 70×40mm",개,1215.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",레이스웨이부속품,부가가치세별도,False
"레이스웨이, End cap, 110×50mm",개,729.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",레이스웨이부속품,부가가치세별도,False
"레이스웨이, A형 Hanger, 70×40mm",개,664.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",레이스웨이부속품,부가가치세별도,False
"전기용경동연선, HS 150㎟",m,20422.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",전기용경동연선,부가가치세별도,False
"전기용연동연선, AS 4㎟",m,558.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",전기용연동연선,부가가치세별도,False
"강제전선관용부품, 위샤캡, 36C",개,4632.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",강재전선관용부품,부가가치세별도,False
"강제전선관용부품, 파이프클램프, 54C",개,278.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",강재전선관용부품,부가가치세별도,False
"레이스웨이, Junc box, 3방, 40×40mm",개,2750.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",레이스웨이부속품,부가가치세별도,False
"강재전선관용부품, 옥내용원터치 커플링, 나사 없는 전선관용, E63",개,11883.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",강재전선관용부품,부가가치세별도,False
"강제전선관용부품, 접지클램프, 82C",개,704.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",강재전선관용부품,부가가치세별도,False
"강제전선관용부품, 파이프클램프, 16C",개,133.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",강재전선관용부품,부가가치세별도,False
"강제전선관용부품, 파이프클램프, 22C",개,143.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",강재전선관용부품,부가가치세별도,False
"강재전선관용부품, 노말밴드, 나사없는전선관용, E31",개,3199.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",강재전선관용부품,부가가치세별도,False
"강재전선관용부품, 노말밴드, 나사없는전선관용, E39",개,4090.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",강재전선관용부품,부가가치세별도,False
"강재전선관용부품, 옥내용원터치 커플링, 나사 없는 전선관용, E31",개,5141.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",강재전선관용부품,부가가치세별도,False
"강제전선관용부품, 파이프행거, 22C",개,330.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",강재전선관용부품,부가가치세별도,False
"강제전선관용부품, 노말밴드, 후강전선관용, 아연도, 54mm",개,8336.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",강재전선관용부품,부가가치세별도,False
"경질비닐전선관용부품, 노말밴드, PVC, 28C",개,859.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",경질비닐전선관용부품,부가가치세별도,False
"강제전선관용부품, 파이프행거, 28C",개,353.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",강재전선관용부품,부가가치세별도,False
"경질비닐전선관용부품, 노말밴드, PVC, 54C",개,1996.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",경질비닐전선관용부품,부가가치세별도,False
"경질비닐전선관용부품, 노말밴드, PVC, 82C",개,4740.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",경질비닐전선관용부품,부가가치세별도,False
"경질비닐전선관용부품, 노말밴드, PVC, 42C",개,1335.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",경질비닐전선관용부품,부가가치세별도,False
"강제전선관용부품, 파이프행거, 70C",개,636.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",강재전선관용부품,부가가치세별도,False
"강재전선관용부품, 노말밴드, 나사없는전선관용, E75",개,15000.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",강재전선관용부품,부가가치세별도,False
"강제전선관용부품, 파이프클램프, 82C",개,446.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",강재전선관용부품,부가가치세별도,False
"강제전선관용부품, 노말밴드, 후강전선관용, 아연도, 104mm",개,37816.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",강재전선관용부품,부가가치세별도,False
"강제전선관용부품, 접지클램프, 42C",개,420.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",강재전선관용부품,부가가치세별도,False
"강재전선관용부품, 노말밴드, 나사없는전선관용, E19",개,1709.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",강재전선관용부품,부가가치세별도,False
"강제전선관용부품, 위샤캡, 28C",개,3043.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",강재전선관용부품,부가가치세별도,False
"강제전선관용부품, 위샤캡, 70C",개,19780.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",강재전선관용부품,부가가치세별도,False
"강제전선관용부품, 파이프클램프, 36C",개,211.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",강재전선관용부품,부가가치세별도,False
"강재전선관용부품, 볼트식이음쇠 커넥터, 나사 없는 전선관용, E19",개,1087.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",강재전선관용부품,부가가치세별도,False
"강제전선관용부품, 접지클램프, 16C",개,240.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",강재전선관용부품,부가가치세별도,False
"강제전선관용부품, 접지클램프, 104C",개,1019.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",강재전선관용부품,부가가치세별도,False
"강제전선관용부품, 파이프클램프, 28C",개,171.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",강재전선관용부품,부가가치세별도,False
"강제전선관용부품, 위샤캡, 22C",개,2432.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",강재전선관용부품,부가가치세별도,False
"강제전선관용부품, 파이프클램프, 104C",개,560.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",강재전선관용부품,부가가치세별도,False
"강제전선관용부품, 노말밴드, 후강전선관용, 아연도, 28mm",개,3101.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",강재전선관용부품,부가가치세별도,False
"강제전선관용부품, 노말밴드, 후강전선관용, 아연도, 82mm",개,18712.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",강재전선관용부품,부가가치세별도,False
"강재전선관용부품, 노말밴드, 나사없는전선관용, E51",개,5818.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",강재전선관용부품,부가가치세별도,False
"강재전선관용부품, 노말밴드, 나사없는전선관용, E63",개,8818.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",강재전선관용부품,부가가치세별도,False
"레이스웨이, Joint box, 110×50mm",개,2265.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",레이스웨이부속품,부가가치세별도,False
"레이스웨이, C형 Hanger, 40×40mm",개,1161.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",레이스웨이부속품,부가가치세별도,False
"합성수지제가요전선관, HL-CD 22, 하이렉스-CD, 22mm",m,253.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",합성수지제가요전선관,부가가치세별도,False
"난연접지용비닐절연전선, F-GV, 300㎟",m,41692.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",난연성 비닐절연 접지용전선,부가가치세별도,False
"옥외용비닐절연전선, 5.5㎟",m,957.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",옥외용비닐절연전선,부가가치세별도,False
"300/500V 기기배선용단심비닐절연전선, 2종비닐절연전선, 1.38mm",m,224.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",내열비닐절연전선,부가가치세별도,False
"난연접지용비닐절연전선, F-GV, 25㎟",m,3847.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",난연성 비닐절연 접지용전선,부가가치세별도,False
"난연접지용비닐절연전선, F-GV, 4㎟",m,921.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",난연성 비닐절연 접지용전선,부가가치세별도,False
"난연접지용비닐절연전선, F-GV, 240㎟",m,34140.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",난연성 비닐절연 접지용전선,부가가치세별도,False
"난연접지용비닐절연전선, F-GV, 16㎟",m,2397.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",난연성 비닐절연 접지용전선,부가가치세별도,False
"난연접지용비닐절연전선, F-GV, 50㎟",m,7178.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",난연성 비닐절연 접지용전선,부가가치세별도,False
"300/500V 기기배선용단심비닐절연전선, 2종비닐절연전선, 1.78mm",m,356.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",내열비닐절연전선,부가가치세별도,False
"난연접지용비닐절연전선, F-GV, 120㎟",m,17192.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",난연성 비닐절연 접지용전선,부가가치세별도,False
"난연접지용비닐절연전선, F-GV, 2.5㎟",m,655.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",난연성 비닐절연 접지용전선,부가가치세별도,False
"난연접지용비닐절연전선, F-GV, 70㎟",m,10193.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",난연성 비닐절연 접지용전선,부가가치세별도,False
"난연접지용비닐절연전선, F-GV, 35㎟",m,5449.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",난연성 비닐절연 접지용전선,부가가치세별도,False
"난연접지용비닐절연전선, F-GV, 150㎟",m,20404.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",난연성 비닐절연 접지용전선,부가가치세별도,False
"난연접지용비닐절연전선, F-GV, 185㎟",m,25344.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",난연성 비닐절연 접지용전선,부가가치세별도,False
"옥외용비닐절연전선, 22㎟",m,3439.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",옥외용비닐절연전선,부가가치세별도,False
"전기용연동연선, AS150㎟",m,20422.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",전기용연동연선,부가가치세별도,False
"450/750V 유연성단심비닐절연전선, 120㎟",m,15869.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",전기기기용 비닐절연전선,부가가치세별도,False
"레이스웨이, C형 Hanger, 110×50mm",개,1237.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",레이스웨이부속품,부가가치세별도,False
"레이스웨이, End cap, 70×40mm",개,538.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",레이스웨이부속품,부가가치세별도,False
"레이스웨이, Box connector, 40×40mm",개,775.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",레이스웨이부속품,부가가치세별도,False
"레이스웨이, Joint box, 2방, 70×40mm",개,2835.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",레이스웨이부속품,부가가치세별도,False
"레이스웨이, Junc box, 2방, 40×40mm",개,2334.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",레이스웨이부속품,부가가치세별도,False
"레이스웨이, Joiner, 40×40mm",개,511.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",레이스웨이부속품,부가가치세별도,False
"레이스웨이, 기구용금구, 110×50mm",개,360.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",레이스웨이부속품,부가가치세별도,False
"레이스웨이, Junc box, 3방, 70×40mm",개,3470.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",레이스웨이부속품,부가가치세별도,False
"전기용경동연선, HS 6㎟",m,806.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",전기용경동연선,부가가치세별도,False
"레이스웨이, Body, 110×50mm",m,4580.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",레이스웨이,부가가치세별도,False
"레이스웨이, 기구용금구, 70×40mm",개,360.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",레이스웨이부속품,부가가치세별도,False
"전기용경동연선, HS 35㎟",m,4735.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",전기용경동연선,부가가치세별도,False
"난연접지용비닐절연전선, F-GV, 95㎟",m,13672.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",난연성 비닐절연 접지용전선,부가가치세별도,False
"전기기기용비닐절연전선, 50㎟",m,6214.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",전기기기용 비닐절연전선,부가가치세별도,False
"레이스웨이, Junc box, 4방, 40×40mm",개,2950.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",레이스웨이부속품,부가가치세별도,False
"450/750V 유연성단심비닐절연전선, 70㎟",m,8536.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",전기기기용 비닐절연전선,부가가치세별도,False
"옥외용비닐절연전선, 250㎟",m,38166.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",옥외용비닐절연전선,부가가치세별도,False
