prceNticeNo,nticeDt,bsnsDivCd,bsnsDivNm,prdctClsfcNo,prdctIdntNo,invstDeptNm,invstDeptTelNo,invstOfclNm,prdctClsfcNoNm,krnPrdctNm,unit,prce,cntrctCorpNm,cntrctCorpTelNo,splyJrsdctRgnNm,etcCntnts,mtrlcst,lbrcst,gnrlexpns,prodctFld,vatYnNm,prceDiv,dlvryCndtnNm,distbStep,payCndtn,treekndNo,specThtLen,specWtrtbBtLen,specWtrtbLen,specBhtDmLen,specRootDmLen
R25CW23002380,2025-04-24 00:00:00,포110005,시설공통자재(토목),40142187,22146561,공사원가기준과,070-4056-7656,신동천,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ120/124mm",M,4320,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002381,2025-04-24 00:00:00,포110005,시설공통자재(토목),40142187,22146560,공사원가기준과,070-4056-7656,신동천,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ115/119mm",M,4130,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002382,2025-04-24 00:00:00,포110005,시설공통자재(토목),40142187,22146559,공사원가기준과,070-4056-7656,신동천,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ110/114mm",M,3950,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002383,2025-04-24 00:00:00,포110005,시설공통자재(토목),40142187,22146558,공사원가기준과,070-4056-7656,신동천,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ105/109mm",M,3720,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002384,2025-04-24 00:00:00,포110005,시설공통자재(토목),40142187,22146557,공사원가기준과,070-4056-7656,신동천,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ100/104mm",M,3560,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002385,2025-04-24 00:00:00,포110005,시설공통자재(토목),40142187,22146556,공사원가기준과,070-4056-7656,신동천,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ95/99mm",M,3400,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002386,2025-04-24 00:00:00,포110005,시설공통자재(토목),40142187,22146555,공사원가기준과,070-4056-7656,신동천,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ90/94mm",M,3180,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002387,2025-04-24 00:00:00,포110005,시설공통자재(토목),40142187,22146554,공사원가기준과,070-4056-7656,신동천,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ85/89mm",M,3060,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002388,2025-04-24 00:00:00,포110005,시설공통자재(토목),40142187,22146553,공사원가기준과,070-4056-7656,신동천,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ80/84mm",M,2870,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002389,2025-04-24 00:00:00,포110005,시설공통자재(토목),40142187,22146552,공사원가기준과,070-4056-7656,신동천,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ75/79mm",M,2620,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002390,2025-04-24 00:00:00,포110005,시설공통자재(토목),40142187,22146551,공사원가기준과,070-4056-7656,신동천,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ70/74mm",M,2490,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002391,2025-04-24 00:00:00,포110005,시설공통자재(토목),40142187,22146550,공사원가기준과,070-4056-7656,신동천,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ65/69mm",M,2340,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002392,2025-04-24 00:00:00,포110005,시설공통자재(토목),40142187,22146549,공사원가기준과,070-4056-7656,신동천,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ60/64mm",M,2240,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002393,2025-04-24 00:00:00,포110005,시설공통자재(토목),40142187,22146548,공사원가기준과,070-4056-7656,신동천,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ55/59mm",M,2120,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002394,2025-04-24 00:00:00,포110005,시설공통자재(토목),40142187,22146547,공사원가기준과,070-4056-7656,신동천,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ50/54mm",M,2000,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002395,2025-04-24 00:00:00,포110005,시설공통자재(토목),40142187,22146546,공사원가기준과,070-4056-7656,신동천,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ45/49mm",M,1880,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24311842,2025-10-23 00:00:00,포110005,시설공통자재(토목),40142187,22146567,공사원가기준과,070-4056-7656,신동천,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ150/154mm",M,5700,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24311860,2025-10-23 00:00:00,포110005,시설공통자재(토목),40142187,22146549,공사원가기준과,070-4056-7656,신동천,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ60/64mm",M,2200,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24311861,2025-10-23 00:00:00,포110005,시설공통자재(토목),40142187,22146548,공사원가기준과,070-4056-7656,신동천,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ55/59mm",M,2080,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24311862,2025-10-23 00:00:00,포110005,시설공통자재(토목),40142187,22146547,공사원가기준과,070-4056-7656,신동천,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ50/54mm",M,1960,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24311863,2025-10-23 00:00:00,포110005,시설공통자재(토목),40142187,22146546,공사원가기준과,070-4056-7656,신동천,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ45/49mm",M,1850,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24311847,2025-10-23 00:00:00,포110005,시설공통자재(토목),40142187,22146562,공사원가기준과,070-4056-7656,신동천,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ125/129mm",M,4450,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24311848,2025-10-23 00:00:00,포110005,시설공통자재(토목),40142187,22146561,공사원가기준과,070-4056-7656,신동천,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ120/124mm",M,4250,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24311849,2025-10-23 00:00:00,포110005,시설공통자재(토목),40142187,22146560,공사원가기준과,070-4056-7656,신동천,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ115/119mm",M,4060,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24311850,2025-10-23 00:00:00,포110005,시설공통자재(토목),40142187,22146559,공사원가기준과,070-4056-7656,신동천,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ110/114mm",M,3880,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24311851,2025-10-23 00:00:00,포110005,시설공통자재(토목),40142187,22146558,공사원가기준과,070-4056-7656,신동천,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ105/109mm",M,3660,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24311852,2025-10-23 00:00:00,포110005,시설공통자재(토목),40142187,22146557,공사원가기준과,070-4056-7656,신동천,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ100/104mm",M,3500,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24311853,2025-10-23 00:00:00,포110005,시설공통자재(토목),40142187,22146556,공사원가기준과,070-4056-7656,신동천,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ95/99mm",M,3340,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24311854,2025-10-23 00:00:00,포110005,시설공통자재(토목),40142187,22146555,공사원가기준과,070-4056-7656,신동천,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ90/94mm",M,3130,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24311855,2025-10-23 00:00:00,포110005,시설공통자재(토목),40142187,22146554,공사원가기준과,070-4056-7656,신동천,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ85/89mm",M,3010,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24311856,2025-10-23 00:00:00,포110005,시설공통자재(토목),40142187,22146553,공사원가기준과,070-4056-7656,신동천,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ80/84mm",M,2820,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24311857,2025-10-23 00:00:00,포110005,시설공통자재(토목),40142187,22146552,공사원가기준과,070-4056-7656,신동천,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ75/79mm",M,2570,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24311858,2025-10-23 00:00:00,포110005,시설공통자재(토목),40142187,22146551,공사원가기준과,070-4056-7656,신동천,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ70/74mm",M,2450,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24311859,2025-10-23 00:00:00,포110005,시설공통자재(토목),40142187,22146550,공사원가기준과,070-4056-7656,신동천,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ65/69mm",M,2300,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24311860,2025-10-23 00:00:00,포110005,시설공통자재(토목),40142187,22146549,공사원가기준과,070-4056-7656,신동천,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ60/64mm",M,2200,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24311861,2025-10-23 00:00:00,포110005,시설공통자재(토목),40142187,22146548,공사원가기준과,070-4056-7656,신동천,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ55/59mm",M,2080,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24311862,2025-10-23 00:00:00,포110005,시설공통자재(토목),40142187,22146547,공사원가기준과,070-4056-7656,신동천,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ50/54mm",M,1960,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24311863,2025-10-23 00:00:00,포110005,시설공통자재(토목),40142187,22146546,공사원가기준과,070-4056-7656,신동천,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ45/49mm",M,1850,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25851952,2026-04-20 00:00:00,포110005,시설공통자재(토목),40142187,22146567,공사원가기준과,070-4056-7132,조은지,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ150/154mm",M,5810,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25851953,2026-04-20 00:00:00,포110005,시설공통자재(토목),40142187,22146566,공사원가기준과,070-4056-7132,조은지,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ145/149mm",M,5520,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25851954,2026-04-20 00:00:00,포110005,시설공통자재(토목),40142187,22146565,공사원가기준과,070-4056-7132,조은지,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ140/144mm",M,5210,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25851955,2026-04-20 00:00:00,포110005,시설공통자재(토목),40142187,22146564,공사원가기준과,070-4056-7132,조은지,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ135/139mm",M,4980,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25851956,2026-04-20 00:00:00,포110005,시설공통자재(토목),40142187,22146563,공사원가기준과,070-4056-7132,조은지,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ130/134mm",M,4750,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25851957,2026-04-20 00:00:00,포110005,시설공통자재(토목),40142187,22146562,공사원가기준과,070-4056-7132,조은지,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ125/129mm",M,4540,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25851958,2026-04-20 00:00:00,포110005,시설공통자재(토목),40142187,22146561,공사원가기준과,070-4056-7132,조은지,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ120/124mm",M,4330,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25851959,2026-04-20 00:00:00,포110005,시설공통자재(토목),40142187,22146560,공사원가기준과,070-4056-7132,조은지,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ115/119mm",M,4140,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25851960,2026-04-20 00:00:00,포110005,시설공통자재(토목),40142187,22146559,공사원가기준과,070-4056-7132,조은지,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ110/114mm",M,3950,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25851961,2026-04-20 00:00:00,포110005,시설공통자재(토목),40142187,22146558,공사원가기준과,070-4056-7132,조은지,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ105/109mm",M,3730,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25851962,2026-04-20 00:00:00,포110005,시설공통자재(토목),40142187,22146557,공사원가기준과,070-4056-7132,조은지,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ100/104mm",M,3570,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25851963,2026-04-20 00:00:00,포110005,시설공통자재(토목),40142187,22146556,공사원가기준과,070-4056-7132,조은지,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ95/99mm",M,3400,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25851964,2026-04-20 00:00:00,포110005,시설공통자재(토목),40142187,22146555,공사원가기준과,070-4056-7132,조은지,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ90/94mm",M,3190,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25851965,2026-04-20 00:00:00,포110005,시설공통자재(토목),40142187,22146554,공사원가기준과,070-4056-7132,조은지,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ85/89mm",M,3070,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25851966,2026-04-20 00:00:00,포110005,시설공통자재(토목),40142187,22146553,공사원가기준과,070-4056-7132,조은지,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ80/84mm",M,2870,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25851967,2026-04-20 00:00:00,포110005,시설공통자재(토목),40142187,22146552,공사원가기준과,070-4056-7132,조은지,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ75/79mm",M,2620,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25851968,2026-04-20 00:00:00,포110005,시설공통자재(토목),40142187,22146551,공사원가기준과,070-4056-7132,조은지,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ70/74mm",M,2490,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25851969,2026-04-20 00:00:00,포110005,시설공통자재(토목),40142187,22146550,공사원가기준과,070-4056-7132,조은지,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ65/69mm",M,2340,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25851970,2026-04-20 00:00:00,포110005,시설공통자재(토목),40142187,22146549,공사원가기준과,070-4056-7132,조은지,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ60/64mm",M,2240,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25851971,2026-04-20 00:00:00,포110005,시설공통자재(토목),40142187,22146548,공사원가기준과,070-4056-7132,조은지,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ55/59mm",M,2120,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25851972,2026-04-20 00:00:00,포110005,시설공통자재(토목),40142187,22146547,공사원가기준과,070-4056-7132,조은지,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ50/54mm",M,1990,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25851973,2026-04-20 00:00:00,포110005,시설공통자재(토목),40142187,22146546,공사원가기준과,070-4056-7132,조은지,나선형쉬스관,"일반구조용탄소강관, 시스관, Φ45/49mm",M,1880,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
